"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","112dd07d-db40-402a-8a9c-8ca8c160e954","","","","","","HC-WB-150","Size","150ml","","","","","","","","","","","84.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e70b7db6-5de8-4818-97ff-aa6fd16f7a4d","","","","","","HC-WB-100","Size","100ml","","","","","","","","","","","74.99","44.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a1cbfdd5-5520-4fbb-b30d-52c300e48468","","","","","","HC-WB-10","Size","10ml","","","","","","","","","","","24.99","10.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"683b5f46397acc7eac0c0497","00ce6b0f-9c01-44b2-ada8-ab208441c08f","PHYSICAL","substances-oils","minted-in-manhattan","Minted in Manhattan","<pre><code>Inspired By: The Equinox Hotel, New York</code></pre><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Eucalyptus, Lemon, Cornmint, Citron</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Rose Oxide, Cyclamen, Lilac, Lavender</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Nutmeg, Sandalwood, Musk</span></p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A blast of eucalyptus, lemon, and mint snaps your space to attention—sharp, fresh, and seriously addictive. Then, just when you think it’s all business, lavender, lilac, and cyclamen glide in, softening the edges like a wink across the room. The finish? A sultry swirl of nutmeg, sandalwood, and musk that lingers just long enough to keep ‘em guessing. Perfect for turning any room from meh to damn—no effort required.</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood: </strong>Cool. Airy. Composed.</p><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size Matters</strong></h4><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml: </strong>Perfect size for <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>150ml: </strong>Works for either <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>500ml</strong>: Fills up <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""https://www.whiffedaromas.com/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""https://www.whiffedaromas.com/machines-by-space-size"">her</a><a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-by-space-size"">e</a>.</p>","HC-MIM-500","Size","500ml","","","","","","","","","","","124.99","94.99","Yes","Unlimited","/hotels-and-resorts-collection, /floral","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/f02ec84d-8735-42c9-a434-90b2b2ba9a5e/minted+in+manhattan+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/ea8ccaa0-c4bc-47c9-a1da-f605d87708b0/minted+in+manhattan+bottle.jpeg"
"","cc34d35e-aadd-4dd4-b2ff-827f59a4da05","","","","","","HC-MIM-150","Size","150ml","","","","","","","","","","","84.99","64.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3ea99919-f0ad-4076-b113-1d00b989d4aa","","","","","","HC-MIM-100","Size","100ml","","","","","","","","","","","74.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0a8005aa-7489-4156-ad48-887a425df462","","","","","","HC-MIM-10","Size","10ml","","","","","","","","","","","24.99","14.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"683b601d48d5382a29a57539","3d772af0-ce14-4f0d-a430-c44c9a74c9f9","PHYSICAL","substances-oils","tea-temptation","Tea & Temptation","<pre><code>Inspired By: Westin Hotels</code></pre><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Silver Needle Point Tea, Frosted Bergamot, White Tea Blooms</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Ginger Lily, White Tea Leave Petals, Pekoe Tea</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Mate Musk, Mahogany Wood, Teakwood</span></p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">This scent brings tea time to a whole new level—silver needle and frosted bergamot perk up your space like a crisp breeze through an open window. Ginger lily and white tea petals swirl in with a soft, sexy hush, while mahogany and teakwood sneak in underneath, making everything feel a little more luxe (and a lot more irresistible). Perfect for when you want your place to say, “I’m chill... but I’ve got depth.”</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood:</strong> Fresh. Subtle. Refined.</p><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size Matters</strong></h4><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml: </strong>Perfect size for <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>150ml: </strong>Works for either <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>500ml</strong>: Fills up <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""https://www.whiffedaromas.com/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""https://www.whiffedaromas.com/machines-by-space-size"">her</a><a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-by-space-size"">e</a>.</p>","HC-T&T-500","Size","500ml","","","","","","","","","","","124.99","94.99","Yes","Unlimited","/hotels-and-resorts-collection, /floral","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/c298587e-f9fc-417e-91f2-a450991ae0be/tea+%26+temptation+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/deac7590-552a-4484-bece-43ede4549373/team+%26+temptation+bottle.jpeg"
"","06e5e047-205f-42ef-aa10-53e29997732a","","","","","","HC-T&T-150","Size","150ml","","","","","","","","","","","84.99","64.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a8bdff4d-9860-43e8-b15a-da760541da97","","","","","","HC-T&T-100","Size","100ml","","","","","","","","","","","74.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3402789c-8388-4c86-99f4-8ebbfe1efcb2","","","","","","HC-T&T-10","Size","10ml","","","","","","","","","","","24.99","14.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"683b61246708fc15e19fae84","b3e1e46e-17d7-4dda-af12-8b2855eb5ac8","PHYSICAL","substances-oils","mystic-nights","Mystic Nights","<pre><code>Inspired By: Fairmont Hotels</code></pre><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Oud Wood, Caraway, Cumin</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Rose, Vetiver, Sweet Praline</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Musk, Frankincense, Agarwood</span></p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Oud wood, caraway, and cumin hit you first—rich, smoky, and a little mysterious, like a secret whispered from across the room. Then, rose and vetiver make their entrance, softening the edges with a touch of sweetness and earthy depth. But the real magic happens when sweet praline, musk, frankincense, and agarwood slide in, creating an intoxicating, luxurious finish that lingers like an unforgettable night. It’s the scent that says, “I’ve got secrets... and you’re about to want to know them.”</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood: </strong>Bold. Smooth. Composed.</p><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size Matters</strong></h4><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml: </strong>Perfect size for <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>150ml: </strong>Works for either <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>500ml</strong>: Fills up <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""https://www.whiffedaromas.com/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""https://www.whiffedaromas.com/machines-by-space-size"">her</a><a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-by-space-size"">e</a>.</p>","HC-MNS-500","Size","500ml","","","","","","","","","","","124.99","94.99","Yes","Unlimited","/hotels-and-resorts-collection, /wood-musk","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/d58d7e67-d32b-447e-9301-991189a665e2/mystic+nights+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/b9617545-d412-4e96-b974-53276c398041/mystic+nights+bottle.jpeg"
"","000a6555-231f-4da4-9bc0-b35710acff66","","","","","","HC-MNS-150","Size","150ml","","","","","","","","","","","84.99","64.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","95ecd8d5-b842-4181-96bb-a87e0d78be54","","","","","","HC-MNS-100","Size","100ml","","","","","","","","","","","74.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ee6eb13b-358a-4f1b-a89d-7cae54b5a2ec","","","","","","HC-MNS-10","Size","10ml","","","","","","","","","","","24.99","14.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"683b6222397acc7eac0c0763","275381dc-221b-41aa-ace7-d36f23e2cfeb","PHYSICAL","substances-oils","citrus-seduction","Citrus Seduction","<pre><code>Inspired By: The Edition Hotels</code></pre><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes:</span></strong><span> Lemon, Bergamot, Black Fig</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Freesia, Rose, Cedarwood</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Amber, Musk, Blonde Woods</span></p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Lemon, bergamot, and black fig pop first—zesty, fresh, and just a bit unexpected, like an adventure waiting to happen. As it settles, freesia and rose add a soft, floral elegance, while cedarwood brings in a grounded, woody warmth. Amber, musk, and blonde woods finish everything off with a smooth, sensual depth that lingers just long enough to leave a lasting impression. It’s the scent that says, “I’m fresh, I’m bold, and I’m not afraid to keep you guessing.”</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood: </strong>Crisp. Elegant. Balanced.</p><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size Matters</strong></h4><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml: </strong>Perfect size for <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>150ml: </strong>Works for either <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>500ml</strong>: Fills up <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""https://www.whiffedaromas.com/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""https://www.whiffedaromas.com/machines-by-space-size"">her</a><a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-by-space-size"">e</a>.</p>","HC-CSN-500","Size","500ml","","","","","","","","","","","124.99","74.99","Yes","Unlimited","/hotels-and-resorts-collection, /flash-sale, /fruit-ish","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/076b6191-7538-468c-ace7-c0699d5bb553/citrus+seduction+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/39ee9243-19fc-40e2-aa61-a6e70f595df2/citrus+seduction+bottle.jpeg"
"","877f66bc-7e54-4ffc-b7d7-da83fb1f5698","","","","","","HC-CSN-150","Size","150ml","","","","","","","","","","","84.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3999d05c-c229-477a-8c75-51fe15eecbf3","","","","","","HC-CSN-100","Size","100ml","","","","","","","","","","","74.99","44.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d95e5d5e-1835-4022-a4a0-da2df220bfdf","","","","","","HC-CSN-10","Size","10ml","","","","","","","","","","","24.99","10.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"683b62a5397acc7eac0c07bd","ebd0e28b-c4f2-46a7-8013-dfe33819e963","PHYSICAL","substances-oils","clares-secrets","Clare's Secrets","<pre><code>Inspired By: Shangri-La Hotel </code></pre><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes:  </span></strong><span>Citrus, Orange Blossom, Green Tea</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Jasmine, Royal Amber</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes:</span></strong><span> Vanilla, Sandalwood, Oakmoss</span></p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">It starts with a burst of citrus, orange blossom, and green tea—sharp, zesty, and bold enough to make everyone sit up and notice. But then, just when you think she's all fun and games, jasmine and royal amber swoop in, bringing that sultry, “I’m more than you bargained for” vibe. Finally, vanilla, sandalwood, and oakmoss wrap everything up with a smooth, earthy finish that lingers like a secret you can’t quite shake. It’s confident,  sweet, and she definitely doesn’t apologize for being unforgettable.</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood: </strong>Crispy. Elegant. Bright.</p><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size Matters</strong></h4><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml: </strong>Perfect size for <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>150ml: </strong>Works for either <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>500ml</strong>: Fills up <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""https://www.whiffedaromas.com/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""https://www.whiffedaromas.com/machines-by-space-size"">her</a><a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-by-space-size"">e</a>.</p>","HC-CSS-500","Size","500ml","","","","","","","","","","","124.99","94.99","Yes","Unlimited","/hotels-and-resorts-collection, /fruit-ish","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/8cf3f98f-a87f-48c1-9cc2-41873f9c364e/clare%27s+secrets+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/d2d9eb14-fe75-4d5c-b5c4-ab7171a02d8b/clare%27s+secrets.jpeg"
"","d894d472-de36-4932-b4f0-1c9f47bda141","","","","","","HC-CSS-150","Size","150ml","","","","","","","","","","","84.99","64.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c997474e-6374-4363-9d6e-869651eb8fb8","","","","","","HC-CSS-100","Size","100ml","","","","","","","","","","","74.99","54.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","4b3df8c6-617a-43d7-9de5-e7037d256d44","","","","","","HC-CSS-10","Size","10ml","","","","","","","","","","","24.99","14.99","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"683b635f21ba4c0a94516714","57deff5d-d473-4f86-a427-8c10801a699e","PHYSICAL","substances-oils","blooming-flirt","Blooming Flirt","<pre><code>Inspired By: Ritz Carlton Hotels</code></pre><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Bergamot, Fresh Greens,Apple, Melon</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Jasmine, Rose, Cyclamen</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Musk and Sandalwood</span></p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Bergamot, fresh greens, apple, and melon kick things off with a crisp, zesty burst—bright, bold, and here to get your attention. Then, jasmine, rose, and cyclamen slide in, softening the mood with a flirtatious floral touch that says, “I’m sweet, but don’t get too comfortable.” And just when you think you’ve figured it out, musk and sandalwood wrap everything up with a warm, earthy finish that lingers like a secret you’re dying to tell. It’s playful, it’s confident, and it’s definitely not here to be forgotten.</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Mood: </strong>Fresh. Balanced. Soft.</p><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size Matters</strong></h4><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml: </strong>Perfect size for <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>150ml: </strong>Works for either <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""https://www.whiffedaromas.com/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>500ml</strong>: Fills up <a href=""https://www.whiffedaromas.com/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""https://www.whiffedaromas.com/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""https://www.whiffedaromas.com/machines-by-space-size"">her</a><a href=""https://hibiscus-hen-gl8a.squarespace.com/machines-by-space-size"">e</a>.</p>","HC-BFT-500","Size","500ml","","","","","","","","","","","124.99","74.99","Yes","Unlimited","/hotels-and-resorts-collection, /flash-sale, /fruit-ish","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/75e37b89-ea4e-4146-9cb8-fb9786d90aaa/blooming+flirt+scent.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/2a94aa88-aa2d-4d81-b5f5-3c061c3b755e/blooking+flirt+bottle.jpeg"
